platform,brand,ad_format,creative_theme,cta_type,audience_segment,language,has_offer,has_expert,d1,iqs,source_dataset,d7,d30,lift,platform_e,brand_e,ad_format_e,creative_theme_e,cta_type_e,audience_segment_e,language_e,source_dataset_e
Google_Search,MamEarth,Lead_Form,Testimonial_Mom,Get_Offer,Retargeting_Cart_Abandon,Hinglish,0,0,0.26,55.98,07,0.17388154279170925,0.08497846305554323,0.42453462537225256,3,19,6,29,7,27,4,0
Meta_Feed,Mylo_LactoMama,Collection_Ad,Problem_Solution,Watch_More,TTC,Bengali,0,0,0.4077,73.82,07,0.15741630281545227,0.0776805393805821,0.513816936077646,8,29,3,23,19,29,0,0
YouTube_Shorts,Mylo_DiapersApp,Video_15s,Testimonial_Mom,Sign_Up,Pregnant_Tri2,English,0,0,0.38,74.95,07,0.18047219715702795,0.09748391836465564,0.5447155492595918,13,28,18,29,16,21,1,0
Google_UAC,Healofy,Static_Image,Doctor_Expert,Learn_More,New_Mom_0_3m,Hinglish,0,1,0.5,94.43,07,0.2021762623779557,0.12520574574350335,0.615145928210367,4,9,12,7,12,14,4,0
Google_UAC,Mylo_App,Stories_Poll,Testimonial_Mom,Install_Now,Lookalike_Purchasers,English,0,0,0.357,70.91,07,0.1490068658460149,0.083424414089725,0.5479110225887532,4,27,13,29,10,10,1,0
Meta_Feed,Mylo_App,Video_60s,UGC_Repost,Learn_More,Pregnant_Tri3,Hinglish,0,0,0.38,74.52,07,0.12963646942165732,0.05579257176239249,0.5824828342507535,8,27,20,32,12,22,4,0
Meta_Stories,PharmEasy_Baby,Video_15s,UGC_Repost,Learn_More,Retargeting_Cart_Abandon,Malayalam,0,0,0.3461,71.48,07,0.1881924358979576,0.08443999192776334,0.46275654634684543,10,36,18,32,12,27,6,0
Google_Display,Mylo_App,Static_Image,Ingredient_Science,Install_Now,New_Mom_0_3m,English,0,0,0.326,71.27,07,0.168743576188482,0.08424279085512398,0.48788812551086425,2,27,12,17,10,14,1,0
Google_Display,Mylo_Ovaluna,Stories_Poll,Fear_Appeal,Shop_Now,New_Mom_6_12m,Hindi,0,0,0.1859,59.87,07,0.17187040504859796,0.08089709059392408,0.6289555847124639,2,30,13,12,14,17,3,0
YouTube_Shorts,Mylo_App,Carousel,Emotional_Journey,Shop_Now,New_Mom_0_3m,English,0,0,0.3338,68.13,07,0.1715344546924266,0.08056388592912972,0.32002950247178424,13,27,1,10,14,14,1,0
Google_Display,HealthKart_Women,Video_60s,Testimonial_Mom,Book_Free_Consult,New_Mom_0_3m,Telugu,0,0,0.458,77.92,07,0.12232296630051953,0.07106844180035239,0.4790138414115626,2,10,20,29,1,14,9,0
Meta_Feed,PharmEasy_Baby,Static_Image,UGC_Repost,Shop_Now,Pregnant_Tri3,Hindi,0,0,0.38,73.36,07,0.13724871299483596,0.06940690596976473,0.3806778277281619,8,36,12,32,14,22,3,0
Meta_Reels,PharmEasy_Baby,Reels_Remix,Myth_Busting,Get_Offer,Pregnant_Tri2,Marathi,0,0,0.4306,77.37,07,0.13843926269578802,0.07137243656826174,0.4878731912084044,9,36,8,21,7,21,7,0
Meta_Stories,Mylo_DiapersApp,Static_Image,Ingredient_Science,Shop_Now,New_Mom_6_12m,Hinglish,0,0,0.2703,62.31,07,0.1253692299361457,0.05621220946297155,0.5372040474033554,10,28,12,17,14,17,4,0
Meta_Stories,PharmEasy_Baby,Video_30s,Comparison_Ad,Get_Offer,Broad_Women_25_34,Hinglish,0,0,0.3356,63.39,07,0.1445291593460136,0.07944486887251581,0.4490699510856722,10,36,19,4,7,1,4,0
Meta_Stories,HealthKart_Women,Static_Image,Problem_Solution,Swipe_Up,Toddler_Mom_1_2y,Hinglish,0,0,0.2574,60.72,07,0.10402811512679186,0.05528646054449782,0.445771251614468,10,10,12,23,17,32,4,0
Google_UAC,PharmEasy_Baby,Static_Image,Ingredient_Science,Swipe_Up,New_Mom_6_12m,Kannada,0,0,0.2873,63.7,07,0.1376165021435429,0.07457384465923986,0.4909698480680989,4,36,12,17,17,17,5,0
YouTube_Shorts,BabyChakra,Playable_Ad,Discount_Offer,Install_Now,Toddler_Mom_1_2y,English,1,0,0.1581,43.82,07,0.09835211962609289,0.04153073308698234,0.46026824694611895,13,3,7,6,10,32,1,0
Google_Display,Mylo_App,Carousel,Doctor_Expert,Learn_More,Broad_Women_18_24,English,0,1,0.1684,47.82,07,0.21186663688455842,0.13923677786627692,0.5802844056943636,2,27,1,7,12,0,1,0
Google_UAC,BabyChakra,Reels_Remix,Product_Demo,Learn_More,Toddler_Mom_1_2y,Hindi,0,0,0.1681,57.45,07,0.1695424695280768,0.09667311199549132,0.6034749443268368,4,3,8,25,12,32,3,0
Google_UAC,Healofy,Carousel,Myth_Busting,Sign_Up,New_Mom_3_6m,English,0,0,0.38,74.69,07,0.1379222083598955,0.07740647485606673,0.5507028208275366,4,9,1,21,16,16,1,0
Meta_Reels,HealthKart_Women,Reels_Remix,Emotional_Journey,Swipe_Up,Pregnant_Tri3,Hindi,0,0,0.3446,69.59,07,0.16143647576788372,0.07002171846411039,0.6200255035332967,9,10,8,10,17,22,3,0
Meta_Feed,Mylo_LactoMama,Carousel,Doctor_Expert,Learn_More,Broad_Women_25_34,Kannada,0,1,0.384,81.42,07,0.16517812050356678,0.08329486434562437,0.5699395579385024,8,29,1,7,12,1,5,0
Google_Search,Mylo_App,Video_60s,Testimonial_Mom,Swipe_Up,New_Mom_6_12m,Tamil,0,0,0.2749,65.61,07,0.12852658467040443,0.0727829785305225,0.40086023708232965,3,27,20,29,17,17,8,0
Meta_Stories,Healofy,Stories_Poll,Discount_Offer,Learn_More,Broad_Women_25_34,Telugu,1,0,0.1761,48.62,07,0.07003241313274466,0.037723991174455705,0.584054445974274,10,9,13,6,12,1,9,0
Meta_Reels,Mylo_PregaPlus,Static_Image,Doctor_Expert,Install_Now,Broad_Women_25_34,Hinglish,0,1,0.4,82.92,07,0.20731820574818516,0.11891820134029142,0.5119542157038927,9,31,12,7,10,1,4,0
Meta_Feed,Mylo_DiapersApp,Video_30s,Before_After,Install_Now,New_Mom_0_3m,Tamil,0,0,0.4314,75.61,07,0.14872757703832762,0.08103951575942189,0.31843965108410877,8,28,19,0,10,14,8,0
Google_UAC,Mylo_LactoMama,Video_15s,Testimonial_Mom,Get_Offer,Pregnant_Tri1,Hinglish,0,0,0.3699,70.0,07,0.1664711648484332,0.1006911328991319,0.3936174713606339,4,29,18,29,7,20,4,0
Meta_Reels,MamEarth,Video_15s,Myth_Busting,Swipe_Up,New_Mom_6_12m,English,0,0,0.1988,56.13,07,0.20853139432058992,0.10154256248941396,0.4196817606353041,9,19,18,21,17,17,1,0
Meta_Stories,BabyChakra,Static_Image,Emotional_Journey,Shop_Now,Broad_Women_35_44,English,0,0,0.2244,55.65,07,0.17400803331265677,0.0823248640617006,0.6254292650476021,10,3,12,10,14,2,1,0
Google_UAC,Healofy,Lead_Form,Myth_Busting,Shop_Now,Toddler_Mom_1_2y,Hinglish,0,0,0.1438,43.84,07,0.15251353989320957,0.07828628210896367,0.42981989783597996,4,9,6,21,14,32,4,0
Meta_Reels,Healofy,Video_30s,Before_After,Get_Offer,Toddler_Mom_1_2y,Malayalam,0,0,0.278,64.29,07,0.20788899831206437,0.10340207907603909,0.3966901052071882,9,9,19,0,7,32,6,0
YouTube_Shorts,Mylo_App,Playable_Ad,Emotional_Journey,Get_Offer,Toddler_Mom_1_2y,English,0,0,0.3307,65.2,07,0.15326125402991173,0.07583080214118226,0.3819509874143203,13,27,7,10,7,32,1,0
Meta_Stories,Mylo_LactoMama,Playable_Ad,Problem_Solution,Swipe_Up,New_Mom_3_6m,Malayalam,0,0,0.3953,73.09,07,0.17044963311153866,0.0845889020083184,0.5740914310323022,10,29,7,23,17,16,6,0
Meta_Reels,Healofy,Reels_Remix,Doctor_Expert,Get_Offer,Broad_Women_25_34,Hindi,0,1,0.4,82.44,07,0.1892950191677981,0.12461511778685751,0.44196239859304237,9,9,8,7,7,1,3,0
Google_Display,Mylo_Ovaluna,Static_Image,Product_Demo,Swipe_Up,Retargeting_App_Inactive,Marathi,0,0,0.3566,74.48,07,0.13932724881216446,0.06236535872836393,0.5359429953457732,2,30,12,25,17,26,7,0
Google_Search,Healofy,Carousel,Problem_Solution,Swipe_Up,Pregnant_Tri1,Hindi,0,0,0.2429,60.56,07,0.17483583546677217,0.09008536443528062,0.4736237804246417,3,9,1,23,17,20,3,0
Google_Search,Mylo_LactoMama,Playable_Ad,Celebrity_Endorsement,Learn_More,New_Mom_0_3m,Hinglish,0,0,0.3832,73.02,07,0.1541855995401568,0.07725829018635959,0.567593849147072,3,29,7,1,12,14,4,0
Meta_Feed,Mylo_LactoMama,Collection_Ad,Fear_Appeal,Install_Now,New_Mom_3_6m,Hinglish,0,0,0.38,73.36,07,0.14900398775595675,0.06323433220507128,0.5190966903214014,8,29,3,12,10,16,4,0
Meta_Reels,Mylo_LactoMama,Video_30s,Comparison_Ad,Swipe_Up,Lookalike_Purchasers,Hindi,0,0,0.1885,55.41,07,0.16458551940253593,0.07543377659433527,0.5185140862827593,9,29,19,4,17,10,3,0
Google_Search,Mylo_DiapersApp,Video_30s,Discount_Offer,Sign_Up,Toddler_Mom_1_2y,Hinglish,1,0,0.2133,47.57,07,0.11784815918288984,0.05616539810840592,0.5186900890387647,3,28,19,6,16,32,4,0
Meta_Stories,Mylo_PregaPlus,Video_30s,Seasonal_Festival,Swipe_Up,Retargeting_Cart_Abandon,English,0,0,0.3607,71.33,07,0.16901126472158734,0.09119304258657639,0.4895483162141053,10,31,19,27,17,27,1,0
Google_Search,Mylo_DiapersApp,Static_Image,Ingredient_Science,Shop_Now,New_Mom_6_12m,Hinglish,0,0,0.1465,56.15,07,0.13490554528744514,0.07254316515440733,0.46872327378167644,3,28,12,17,14,17,4,0
Meta_Feed,Mylo_PregaPlus,Carousel,Problem_Solution,Book_Free_Consult,Broad_Women_25_34,Tamil,0,0,0.2982,65.06,07,0.16587133782580823,0.08293058347514173,0.3858587627871518,8,31,1,23,1,1,8,0
Google_Search,Mylo_App,Video_30s,Fear_Appeal,Learn_More,Toddler_Mom_1_2y,Tamil,0,0,0.2335,64.64,07,0.16000513838127042,0.08044295720536475,0.4452536647917898,3,27,19,12,12,32,8,0
Google_UAC,BabyChakra,Collection_Ad,Testimonial_Mom,Install_Now,New_Mom_0_3m,Tamil,0,0,0.4,78.9,07,0.16418703427346226,0.07305971288238985,0.6294855375612849,4,3,3,29,10,14,8,0
Google_UAC,Healofy,Carousel,Testimonial_Mom,Watch_More,New_Mom_0_3m,Marathi,0,0,0.4,79.96,07,0.16165624373542983,0.08617063393954146,0.5005638151286098,4,9,1,29,19,14,7,0
Meta_Feed,HealthKart_Women,Stories_Poll,Problem_Solution,Swipe_Up,Pregnant_Tri1,Kannada,0,0,0.2294,58.88,07,0.21057481744762307,0.08729769003780503,0.6558890039206834,8,10,13,23,17,20,5,0
Meta_Reels,BabyChakra,Video_60s,Product_Demo,Shop_Now,Retargeting_App_Inactive,English,0,0,0.3259,74.19,07,0.1596749092173007,0.09187087942399974,0.5361619285648346,9,3,20,25,14,26,1,0
Google_Display,BabyChakra,Lead_Form,Seasonal_Festival,Install_Now,TTC,Hinglish,0,0,0.2373,51.88,07,0.12623895040407487,0.06530417509546652,0.5742505021896567,2,3,6,27,10,29,4,0
Google_Display,HealthKart_Women,Lead_Form,Testimonial_Mom,Get_Offer,New_Mom_0_3m,English,0,0,0.26,54.88,07,0.2002628441930848,0.09645262006692074,0.5161425265898355,2,10,6,29,7,14,1,0
Google_Search,HealthKart_Women,Static_Image,Comparison_Ad,Install_Now,Pregnant_Tri1,Hindi,0,0,0.2431,59.1,07,0.14852836855906798,0.0656025483360082,0.5485667635669534,3,10,12,4,10,20,3,0
Meta_Stories,Mylo_App,Playable_Ad,Before_After,Shop_Now,TTC,English,0,0,0.38,73.61,07,0.14474271003496372,0.06712264456282305,0.42577474318937025,10,27,7,0,14,29,1,0
Google_Display,Mylo_Ovaluna,Video_60s,Comparison_Ad,Shop_Now,Broad_Women_25_34,Hinglish,0,0,0.3103,60.74,07,0.14201611481508752,0.08087799453856635,0.43451819603474395,2,30,20,4,14,1,4,0
YouTube_Shorts,Mylo_App,Carousel,Before_After,Get_Offer,New_Mom_0_3m,Kannada,0,0,0.38,73.98,07,0.16620044590290017,0.08685990430001933,0.5576517367464877,13,27,1,0,7,14,5,0
YouTube_Shorts,Healofy,Lead_Form,Doctor_Expert,Install_Now,Broad_Women_18_24,Hindi,0,1,0.14,36.21,07,0.21066455060893513,0.11854437098411189,0.539590477795005,13,9,6,7,10,0,3,0
Meta_Reels,HealthKart_Women,Video_15s,Ingredient_Science,Watch_More,Broad_Women_25_34,Tamil,0,0,0.3173,61.16,07,0.1542175694049154,0.07123133123600074,0.4886335830496363,9,10,18,17,19,1,8,0
Google_Search,HealthKart_Women,Lead_Form,Testimonial_Mom,Shop_Now,Pregnant_Tri2,Hindi,0,0,0.26,53.84,07,0.1618224348626994,0.07244731398030382,0.7075716330236441,3,10,6,29,14,21,3,0
Google_UAC,Mylo_LactoMama,Playable_Ad,Before_After,Learn_More,Broad_Women_25_34,Marathi,0,0,0.3904,68.0,07,0.1406236062631616,0.0651971794628799,0.5626195186002657,4,29,7,0,12,1,7,0
Meta_Stories,Mylo_DiapersApp,Video_15s,Problem_Solution,Shop_Now,Broad_Women_25_34,Hinglish,0,0,0.2876,61.98,07,0.1919799267623354,0.09331566053047793,0.5226364687661167,10,28,18,23,14,1,4,0
Google_Display,MamEarth,Playable_Ad,Fear_Appeal,Get_Offer,Broad_Women_25_34,Hindi,0,0,0.1665,57.1,07,0.1964660804612273,0.09658018814947596,0.46916063994863616,2,19,7,12,7,1,3,0
Meta_Reels,Healofy,Video_15s,Comparison_Ad,Get_Offer,Pregnant_Tri2,Bengali,0,0,0.4183,75.48,07,0.150559509883885,0.07290522090388797,0.48647663536082253,9,9,18,4,7,21,0,0
Google_UAC,PharmEasy_Baby,Video_30s,Doctor_Expert,Learn_More,Broad_Women_25_34,Tamil,0,1,0.3723,82.21,07,0.2702122800214973,0.17998350412840539,0.4415053586499978,4,36,19,7,12,1,8,0
Meta_Feed,BabyChakra,Video_15s,Discount_Offer,Install_Now,Broad_Women_35_44,Kannada,1,0,0.2061,48.7,07,0.10044606334042172,0.050393857122276745,0.5146431600470824,8,3,18,6,10,2,5,0
Google_Search,MamEarth,Carousel,Problem_Solution,Install_Now,Pregnant_Tri2,Hindi,0,0,0.4502,78.27,07,0.16503508107356607,0.08142786257572379,0.6379716716982765,3,19,1,23,10,21,3,0
Meta_Reels,HealthKart_Women,Carousel,Celebrity_Endorsement,Swipe_Up,Retargeting_App_Inactive,Marathi,0,0,0.412,76.83,07,0.16218742234397518,0.0737527713456192,0.5026422992397231,9,10,1,1,17,26,7,0
YouTube_Shorts,BabyChakra,Reels_Remix,Ingredient_Science,Shop_Now,Broad_Women_18_24,Hinglish,0,0,0.1463,40.65,07,0.19089872251860912,0.10564097020614807,0.5885121871199224,13,3,8,17,14,0,4,0
Google_Search,Mylo_DiapersApp,Collection_Ad,Ingredient_Science,Install_Now,Retargeting_App_Inactive,Hinglish,0,0,0.346,72.76,07,0.17302067119736902,0.08548039350791473,0.4896622269967841,3,28,3,17,10,26,4,0
Meta_Reels,PharmEasy_Baby,Playable_Ad,Discount_Offer,Install_Now,Broad_Women_25_34,English,1,0,0.2177,51.57,07,0.12438759232900205,0.058302371698706654,0.5064499860859971,9,36,7,6,10,1,1,0
Google_Search,HealthKart_Women,Playable_Ad,Ingredient_Science,Learn_More,Lookalike_Purchasers,Bengali,0,0,0.2404,62.62,07,0.1667647680704518,0.08858674429578525,0.45483396731657344,3,10,7,17,12,10,0,0
Google_Search,HealthKart_Women,Reels_Remix,Myth_Busting,Sign_Up,Retargeting_App_Inactive,Hindi,0,0,0.2871,68.01,07,0.16775295893105288,0.09039433623752186,0.5900858807339018,3,10,8,21,16,26,3,0
Meta_Feed,Healofy,Video_15s,Problem_Solution,Learn_More,New_Mom_0_3m,Malayalam,0,0,0.4266,76.23,07,0.18417666797742852,0.08154350102778027,0.5547451981179646,8,9,18,23,12,14,6,0
Meta_Reels,MamEarth,Static_Image,Myth_Busting,Swipe_Up,New_Mom_0_3m,Hinglish,0,0,0.3153,69.31,07,0.13720274800813853,0.06819829073208457,0.5272704551824955,9,19,12,21,17,14,4,0
Meta_Reels,HealthKart_Women,Static_Image,Problem_Solution,Swipe_Up,Pregnant_Tri1,English,0,0,0.2758,59.06,07,0.14516330652455445,0.0729269067883488,0.5850088136930821,9,10,12,23,17,20,1,0
Meta_Stories,PharmEasy_Baby,Video_60s,Myth_Busting,Shop_Now,New_Mom_6_12m,Hinglish,0,0,0.3324,65.48,07,0.1683409695649053,0.08132439990671748,0.5474143769362847,10,36,20,21,14,17,4,0
YouTube_Shorts,Mylo_LactoMama,Video_30s,Problem_Solution,Install_Now,Broad_Women_35_44,Marathi,0,0,0.2815,61.56,07,0.2360399508472163,0.13673526314669554,0.3709788068526023,13,29,19,23,10,2,7,0
YouTube_Shorts,HealthKart_Women,Carousel,Seasonal_Festival,Learn_More,New_Mom_0_3m,English,0,0,0.332,73.7,07,0.15004504936281135,0.08439717216615052,0.44688657829805595,13,10,1,27,12,14,1,0
Meta_Stories,BabyChakra,Carousel,Testimonial_Mom,Shop_Now,Broad_Women_25_34,Telugu,0,0,0.3163,64.95,07,0.16824926648331062,0.08001551025667109,0.4458048609697439,10,3,1,29,14,1,9,0
Meta_Feed,Mylo_PregaPlus,Static_Image,Comparison_Ad,Install_Now,Toddler_Mom_1_2y,Malayalam,0,0,0.3469,66.19,07,0.15466629409986735,0.08611291396489643,0.5601333959253214,8,31,12,4,10,32,6,0
Meta_Feed,Mylo_PregaPlus,Video_15s,Before_After,Learn_More,Broad_Women_18_24,English,0,0,0.1,36.36,07,0.18407448734153542,0.08452076268585178,0.417468854752886,8,31,18,0,12,0,1,0
Google_UAC,Mylo_Ovaluna,Video_60s,Emotional_Journey,Get_Offer,New_Mom_6_12m,Hinglish,0,0,0.1898,59.55,07,0.14049018492417928,0.07134694121399889,0.4694302351540208,4,30,20,10,7,17,4,0
Google_Search,Healofy,Video_15s,Before_After,Learn_More,Broad_Women_18_24,Tamil,0,0,0.1831,41.87,07,0.2020994096061842,0.08125039001230158,0.5703950924391976,3,9,18,0,12,0,8,0
Meta_Reels,Mylo_LactoMama,Video_15s,UGC_Repost,Watch_More,Broad_Women_18_24,Malayalam,0,0,0.1443,35.09,07,0.13228200274063548,0.06889516250457925,0.5108565970383273,9,29,18,32,19,0,6,0
Google_Search,Mylo_LactoMama,Video_30s,Problem_Solution,Shop_Now,Pregnant_Tri2,Telugu,0,0,0.3964,75.47,07,0.17843412718524945,0.09066069654241345,0.5708704152726068,3,29,19,23,14,21,9,0
Meta_Reels,Mylo_App,Stories_Poll,Seasonal_Festival,Install_Now,New_Mom_0_3m,Telugu,0,0,0.3921,72.04,07,0.21114513474172816,0.10810866633554897,0.6890703808955622,9,27,13,27,10,14,9,0
Google_Display,Mylo_App,Stories_Poll,Celebrity_Endorsement,Install_Now,Broad_Women_25_34,Bengali,0,0,0.2886,62.1,07,0.17088992078657606,0.07608119644159081,0.4381540035498957,2,27,13,1,10,1,0,0
Meta_Stories,BabyChakra,Stories_Poll,Ingredient_Science,Install_Now,TTC,Marathi,0,0,0.4252,75.93,07,0.12879337106865923,0.06107407250693863,0.3806007762081011,10,3,13,17,10,29,7,0
YouTube_Shorts,BabyChakra,Video_30s,Fear_Appeal,Shop_Now,Pregnant_Tri2,Tamil,0,0,0.38,75.31,07,0.15471732855724957,0.06764057079625076,0.43380920975711246,13,3,19,12,14,21,8,0
Meta_Reels,Mylo_App,Video_15s,Emotional_Journey,Shop_Now,Retargeting_Cart_Abandon,Tamil,0,0,0.4402,76.83,07,0.15559644068371734,0.07010874086266715,0.5736731139039309,9,27,18,10,14,27,8,0
Google_Search,HealthKart_Women,Collection_Ad,Myth_Busting,Shop_Now,New_Mom_6_12m,Hinglish,0,0,0.2011,54.75,07,0.13482736626446445,0.06420185561479354,0.4733472948253245,3,10,3,21,14,17,4,0
Meta_Reels,Mylo_App,Reels_Remix,Ingredient_Science,Learn_More,New_Mom_0_3m,Marathi,0,0,0.4055,79.02,07,0.15969701805653452,0.08800601649488252,0.46764498646297215,9,27,8,17,12,14,7,0
Meta_Reels,Mylo_LactoMama,Video_30s,UGC_Repost,Install_Now,Pregnant_Tri1,Kannada,0,0,0.2054,61.6,07,0.19834704095140837,0.0750338022417305,0.48661099723358964,9,29,19,32,10,20,5,0
Google_Display,HealthKart_Women,Carousel,Fear_Appeal,Watch_More,Pregnant_Tri3,Bengali,0,0,0.4141,74.83,07,0.1776203674430102,0.08145135539646609,0.5933263324705638,2,10,1,12,19,22,0,0
Google_UAC,Healofy,Static_Image,Discount_Offer,Install_Now,Pregnant_Tri2,Tamil,1,0,0.4104,73.65,07,0.08008213133663843,0.04277441571450409,0.4218898278333046,4,9,12,6,10,21,8,0
Google_UAC,Mylo_Ovaluna,Collection_Ad,Discount_Offer,Watch_More,Broad_Women_35_44,English,1,0,0.186,49.54,07,0.07352605812535724,0.032166135948516486,0.4511015344905225,4,30,3,6,19,2,1,0
Google_Display,HealthKart_Women,Collection_Ad,Problem_Solution,Watch_More,Toddler_Mom_1_2y,Telugu,0,0,0.3525,63.9,07,0.14847222931614162,0.06324617082675892,0.577818920214265,2,10,3,23,19,32,9,0
Google_Search,MamEarth,Playable_Ad,Discount_Offer,Swipe_Up,Toddler_Mom_1_2y,Hindi,1,0,0.1704,48.45,07,0.1226081903642452,0.06510119179668225,0.6089322063879681,3,19,7,6,17,32,3,0
Meta_Reels,Healofy,Stories_Poll,Testimonial_Mom,Book_Free_Consult,Broad_Women_18_24,Hinglish,0,0,0.1596,40.87,07,0.17669253508348806,0.08594627748337078,0.6248856733904046,9,9,13,29,1,0,4,0
Meta_Reels,HealthKart_Women,Video_30s,Myth_Busting,Swipe_Up,New_Mom_6_12m,Hindi,0,0,0.1478,59.77,07,0.15417974531515094,0.07539628994009545,0.5583948735860281,9,10,19,21,17,17,3,0
Google_UAC,Mylo_Ovaluna,Collection_Ad,Celebrity_Endorsement,Install_Now,New_Mom_3_6m,Bengali,0,0,0.3822,75.93,07,0.1556525246949759,0.0767546356082847,0.47655146334779774,4,30,3,1,10,16,0,0
Meta_Feed,PharmEasy_Baby,Video_30s,Doctor_Expert,Watch_More,New_Mom_3_6m,Hinglish,0,1,0.4661,92.0,07,0.2514147877426081,0.15533431149184185,0.5088565189750511,8,36,19,7,19,16,4,0
Google_Search,PharmEasy_Baby,Stories_Poll,Ingredient_Science,Install_Now,New_Mom_0_3m,Bengali,0,0,0.3985,78.46,07,0.1448055811480686,0.07756748718453402,0.5584568108695219,3,36,13,17,10,14,0,0
Google_Display,PharmEasy_Baby,Static_Image,Product_Demo,Install_Now,Broad_Women_18_24,Hindi,0,0,0.1397,38.68,07,0.1588813624899358,0.07831154716706601,0.4275871930054018,2,36,12,25,10,0,3,0
Meta_Reels,BabyChakra,Video_30s,Testimonial_Mom,Install_Now,New_Mom_3_6m,English,0,0,0.3591,75.16,07,0.1623412822434721,0.07764473293242252,0.5279880090934446,9,3,19,29,10,16,1,0
Meta_Feed,PharmEasy_Baby,Video_15s,Comparison_Ad,Get_Offer,New_Mom_3_6m,English,0,0,0.38,74.68,07,0.2115085467531172,0.10042756614699315,0.4035324804231338,8,36,18,4,7,16,1,0
YouTube_Shorts,MamEarth,Lead_Form,Fear_Appeal,Shop_Now,Pregnant_Tri2,Tamil,0,0,0.2408,53.1,07,0.17892355442975483,0.10032118538197808,0.47764286064145667,13,19,6,12,14,21,8,0
Google_UAC,Mylo_Ovaluna,Lead_Form,UGC_Repost,Install_Now,TTC,Marathi,0,0,0.26,53.45,07,0.17334540072324273,0.0949817903172114,0.6106695583846892,4,30,6,32,10,29,7,0
Meta_Feed,MamEarth,Video_60s,Product_Demo,Shop_Now,Broad_Women_18_24,Marathi,0,0,0.1548,29.03,07,0.18962530751400164,0.08724152287932095,0.5121008766216459,8,19,20,25,14,0,7,0
Meta_Stories,BabyChakra,Stories_Poll,Doctor_Expert,Swipe_Up,Pregnant_Tri3,English,0,1,0.5,94.6,07,0.20497106250811403,0.12074396669457604,0.6116447979938532,10,3,13,7,17,22,1,0
Google_UAC,Mylo_LactoMama,Reels_Remix,Discount_Offer,Swipe_Up,Broad_Women_25_34,Kannada,1,0,0.1997,49.12,07,0.06856296962691566,0.02898542960084819,0.36077918694131883,4,29,8,6,17,1,5,0
Meta_Reels,MamEarth,Playable_Ad,Product_Demo,Install_Now,Broad_Women_25_34,Tamil,0,0,0.3105,61.23,07,0.17564170136665277,0.08559215714574686,0.512548618274392,9,19,7,25,10,1,8,0
Google_Search,Mylo_LactoMama,Stories_Poll,Problem_Solution,Swipe_Up,New_Mom_3_6m,English,0,0,0.38,76.64,07,0.16165310490329382,0.07493417663650892,0.38251575188827247,3,29,13,23,17,16,1,0
Google_UAC,BabyChakra,Lead_Form,Myth_Busting,Install_Now,Pregnant_Tri3,English,0,0,0.26,51.99,07,0.1257753558827948,0.059154339689495426,0.5631795228696626,4,3,6,21,10,22,1,0
Google_Search,HealthKart_Women,Static_Image,Before_After,Book_Free_Consult,TTC,Hinglish,0,0,0.38,74.08,07,0.15094221486075632,0.06381394473083107,0.5358405305715201,3,10,12,0,1,29,4,0
Google_UAC,Mylo_PregaPlus,Static_Image,Emotional_Journey,Swipe_Up,Retargeting_Cart_Abandon,Hinglish,0,0,0.352,70.97,07,0.16062795256230453,0.0979234472130577,0.3213295341093918,4,31,12,10,17,27,4,0
Meta_Stories,Mylo_LactoMama,Video_15s,Product_Demo,Shop_Now,Pregnant_Tri1,Hindi,0,0,0.2344,57.86,07,0.20544421080353742,0.0861117088467764,0.4031113926593342,10,29,18,25,14,20,3,0
Meta_Feed,Mylo_DiapersApp,Video_15s,Doctor_Expert,Watch_More,Broad_Women_18_24,Malayalam,0,1,0.2441,52.7,07,0.22856178838539454,0.12972712367965505,0.4182718537401205,8,28,18,7,19,0,6,0
Meta_Feed,Healofy,Collection_Ad,Before_After,Install_Now,New_Mom_6_12m,Hinglish,0,0,0.1859,58.17,07,0.1493351380789212,0.07330364921787738,0.5089635554289723,8,9,3,0,10,17,4,0
Meta_Feed,BabyChakra,Video_15s,Product_Demo,Watch_More,Pregnant_Tri3,Hinglish,0,0,0.3481,72.45,07,0.16181526577691485,0.0746837047391767,0.512954022999332,8,3,18,25,19,22,4,0
Google_Display,Mylo_App,Carousel,UGC_Repost,Shop_Now,Retargeting_Cart_Abandon,Telugu,0,0,0.3933,81.42,07,0.16212813128711015,0.07665045475813448,0.5845886021319311,2,27,1,32,14,27,9,0
Google_UAC,BabyChakra,Carousel,Fear_Appeal,Install_Now,Broad_Women_25_34,Hinglish,0,0,0.3243,68.36,07,0.1484700485628505,0.07468561628972469,0.586346992066662,4,3,1,12,10,1,4,0
Meta_Stories,PharmEasy_Baby,Video_15s,Discount_Offer,Install_Now,Lookalike_Purchasers,Tamil,1,0,0.2212,46.26,07,0.11254190350712362,0.04786417126345594,0.5012018668490937,10,36,18,6,10,10,8,0
Meta_Stories,MamEarth,Carousel,UGC_Repost,Install_Now,Pregnant_Tri2,Telugu,0,0,0.3972,74.54,07,0.18463452161546884,0.08944804995411546,0.5317509802286077,10,19,1,32,10,21,9,0
